hgnc_symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ensembl,entrez
LINC00535,44.9468147670289,0.238561962066841,0.424702469276159,0.561715505147483,0.574309868542497,0.788630553313875,ENSG00000246662,642924
LINC00907,456.036573426723,2.8492949764311,0.856972952126212,3.32483652997658,0.000884703908803222,0.0168843681008385,ENSG00000267586,284260
LINC01011,129.030153535823,0.177079360640068,0.383431783030391,0.461827549194149,0.644204993140119,0.830864292859459,ENSG00000244041,401232
LLPH,235.246270417828,0.629865583798161,0.255918394624787,2.46119699493127,0.0138474310157888,0.105215625970215,ENSG00000139233,84298
LPAL2,56.575077775916,-1.02272766687974,0.352656302663292,-2.90006915842992,0.00373080334773465,0.0465334071453685,ENSG00000213071,80350
LRIF1,1103.36488215003,-0.269868460995856,0.222751551870053,-1.21152224857805,0.225695313036966,0.497120426367203,ENSG00000121931,55791
LRRC1,351.053586067333,0.699456870372243,0.32999330035084,2.11960930609379,0.0340390070252441,0.179531499462276,ENSG00000137269,55227
LRRCC1,687.788287781155,-0.106913253667628,0.19193666003503,-0.557023622522742,0.577511289553194,0.79031892119179,ENSG00000133739,85444
LYPD1,3056.29708892652,0.972650102111936,0.468574118458117,2.07576574078083,0.0379156223649123,0.190862661910411,ENSG00000150551,116372
MAML2,1140.08643806345,0.191976314429277,0.299037454399569,0.64198083418929,0.520885627276351,0.753149346676737,ENSG00000184384,84441
MAP3K4,2169.94815809095,-0.0488794873535971,0.133022585540963,-0.367452543151367,0.713281484697121,0.867351123974771,ENSG00000085511,4216
MAP4K4,9256.35269831529,0.0595353895059073,0.225012222388945,0.264587358294686,0.791327359780784,0.907135725648053,ENSG00000071054,9448
MAPK10,7209.55958399135,-0.241562045442411,0.183006109743095,-1.31996710810102,0.186845999977969,0.451899961830126,ENSG00000109339,5602
MCM3,1159.91311508499,1.08987146326942,0.441605091568532,2.46797757561698,0.0135878831476426,0.104123942811868,ENSG00000112118,4172
MDM1,767.084074124414,1.04726060279911,0.356215067328544,2.93996716829836,0.00328247026106216,0.0426754441989373,ENSG00000111554,56890
MED24,1802.42642629183,0.194026151236254,0.270565603809522,0.717113145589814,0.473304285143717,0.718479114101295,ENSG00000008838,102466757
MEIS1,4147.61459924674,0.0176927762476142,0.648969595226673,0.027262873912351,0.97825006818021,0.990352475064398,ENSG00000143995,4211
MEIS3P1,59.4797639100807,-0.473348558185195,0.440045122545172,-1.07568186518555,0.28206956060239,0.554443199093459,ENSG00000179277,NA
MGP,75.6340974282102,8.50699227925843,2.39366896158291,3.55395521092978,0.000379483835200182,0.00944966515544125,ENSG00000111341,4256
MIR1251,147.035510519968,0.0790257509094934,0.505506758970596,0.156329761189385,0.875773098689508,0.948376054169757,ENSG00000221479,100302289
MIR1305,23.0214965781945,0.792407260610154,0.812176153406966,0.975659353314075,0.329233301155445,0.600754901938319,ENSG00000221227,100302270
MIR135A2,45.3328934422645,0.868970636833219,0.562778145075634,1.54407317419271,0.122570606719192,0.361781476126013,ENSG00000207586,406926
MKNK1,403.785596869862,0.0902874275212269,0.192149288515345,0.469881664505964,0.638439564786738,0.827359499233543,ENSG00000079277,8569
MLIP,328.883690560479,4.19623875284973,1.07206347937841,3.91417004082887,9.07156934007811e-05,0.00327169319163212,ENSG00000146147,90523
MMRN1,1011.36177739395,2.69512804019053,0.613604621130213,4.39228771652062,1.12164128581403e-05,0.000639847821001266,ENSG00000138722,22915
MOB3C,63.7784932028573,1.49903248774567,0.529706850256804,2.82992845385883,0.00465584143497972,0.0535828191530085,ENSG00000142961,148932
MR1,35.3418736502332,4.47262071536037,1.35079010022405,3.31111452076715,0.000929251706229466,0.0174877654564088,ENSG00000153029,3140
MRPL18,806.793455738503,0.206819481309409,0.169523499366201,1.22000479038391,0.222463058931987,0.493698484582876,ENSG00000112110,29074
MRPL42,1974.36884909267,-0.0672377861877347,0.13286686893319,-0.506053817084712,0.612818870113717,0.8120533197052,ENSG00000198015,28977
MRPS23,910.265948524462,0.100823178122651,0.138309601059804,0.728967312103347,0.466021657936046,0.712563745080145,ENSG00000181610,51649
MSI2,4619.85579238311,-0.0718805011199997,0.242541921737294,-0.296363204369495,0.766952722437008,0.895167964595349,ENSG00000153944,124540
MSL1,3332.94589564944,-0.187362884759469,0.199807726968104,-0.937715911203869,0.348390424722722,0.617021347962241,ENSG00000188895,339287
MTFR1,479.082567676746,-0.0786490447878669,0.230222832436016,-0.341621393306961,0.732635835293632,0.877690999412044,ENSG00000066855,9650
MTMR10,433.852547944608,0.706116662043527,0.519156602873308,1.36012266459769,0.173791109971391,0.433980279059372,ENSG00000166912,54893
MTMR2,2139.8116224392,-0.0690601608382403,0.137503731804712,-0.502242084137193,0.615497243180045,0.81347213905846,ENSG00000087053,8898
MYH10,10523.380764419,0.200537629331731,0.17117551303951,1.17153222310158,0.241384913372762,0.514164381944979,ENSG00000133026,4628
MYLK4,61.7575083693806,0.28113048519393,0.344241634912539,0.816666134139631,0.414119249809501,0.67335507931585,ENSG00000145949,340156
NAP1L1,10246.2053676217,0.721573461861723,0.32492884366434,2.22071224494655,0.0263704575480934,0.155023187706741,ENSG00000187109,4673
NAV2,2154.49753358118,0.161028266612409,0.384381333554719,0.418928424861936,0.675268442527728,0.848591157044351,ENSG00000166833,89797
NCKAP5,2057.72308862601,0.0696329538573126,0.2974081890892,0.234132604319204,0.814882034701343,0.917778831537075,ENSG00000176771,344148
NCOR1,6880.01261976359,-0.0271875186387383,0.154083049230737,-0.17644717426396,0.859942646284771,0.94060190537352,ENSG00000141027,9611
NCSTN,1477.92449881104,0.733499939559584,0.431216330412262,1.70100222980499,0.0889425684777229,0.30455661986393,ENSG00000162736,23385
NDEL1,903.80025574322,-0.239200437366522,0.260087029503065,-0.919693834112182,0.357732775666104,0.625551285780879,ENSG00000166579,81565
NDUFAB1,759.156808869076,0.12561671808919,0.1532492165148,0.819689137380082,0.412393344055648,0.671733071355288,ENSG00000004779,4706
NEDD1,1395.78448331712,1.25635197301643,0.502223899482221,2.50157743251902,0.0123641401477053,0.0988256685231373,ENSG00000139350,121441
NFE2L1,4909.13902574829,0.764432440238837,0.350850053543285,2.17880097927512,0.0293464561850081,0.165409308233719,ENSG00000082641,4779
NHLH1,355.004598371552,0.740297434719541,0.449545815216668,1.64676749212478,0.0996058455504749,0.324245037141059,ENSG00000171786,4807
NHLH2,262.59164870644,0.719084593753394,0.568909394708198,1.26397032715943,0.206240677501935,0.474115811081898,ENSG00000177551,4808
NIPBL,4369.40412986097,-0.0719711946835087,0.209006729954654,-0.344348694891899,0.730584067636039,0.876766839368431,ENSG00000164190,25836
NME9,209.738846429071,0.766026473303283,0.445919538960283,1.71785805818101,0.085822508616553,0.2990242184671,ENSG00000181322,347736
NOS1AP,644.770688640548,1.41368749605246,0.537286535556278,2.63116121938325,0.00850936587150029,0.0785436645260884,ENSG00000198929,9722
NOTCH4,100.900098237952,-0.173867545394915,0.289081031081361,-0.601449167192089,0.547540859272189,0.770618420460193,ENSG00000204301,4855
NPHP4,599.549943583411,0.309572112468656,0.163025225473514,1.89892154155586,0.0575747925629611,0.241098888708599,ENSG00000131697,261734
NPIPB5,70.7255545679071,-1.38271163176072,0.587934234020511,-2.35181343720236,0.0186821424157563,0.125771892671862,ENSG00000243716,101929906
NQO2,450.335145651852,0.219600859225238,0.248538068379179,0.88357031442848,0.376928209793202,0.641854430726354,ENSG00000124588,4835
NRAS,3571.15907754363,0.149831570841385,0.209222033529746,0.716136672192716,0.473906961605335,0.719026028122001,ENSG00000213281,4893
NRDE2,787.453048697923,-0.0284326117806942,0.156253927474309,-0.181964141575699,0.855610866924847,0.938719439805527,ENSG00000119720,55051
NTN1,545.923920573871,0.135208688785113,0.778940403975856,0.173580274042768,0.862195335698346,0.941751583847523,ENSG00000065320,9423
NUDT4,1352.58594925494,0.110402266603006,0.160351316281262,0.688502403119386,0.491136457493692,0.731736205762559,ENSG00000173598,11163
NUP155,2820.57883403159,0.112584047304524,0.187892582934796,0.599193675162758,0.549043739999779,0.771332997509753,ENSG00000113569,9631
NUP37,221.132054991263,0.854931338066875,0.466049667900013,1.83442108631712,0.066591511911256,0.260650802304007,ENSG00000075188,79023
OGFRL1,1679.61854012734,0.508961943652759,0.446252459519175,1.14052468013544,0.25406777657678,0.525807334307074,ENSG00000119900,79627
ORMDL3,1342.50785128597,0.443066097515669,0.232719099590175,1.90386649955212,0.0569275730914204,0.239683974758257,ENSG00000172057,94103
OSBPL8,7171.15127187017,-0.200959559417439,0.251942781351386,-0.797639679690441,0.4250796175425,0.681822534903756,ENSG00000091039,114882
OSMR,86.6732564830699,2.52289409958453,1.02772351405694,2.45483738094635,0.0140948333403848,0.10659161567899,ENSG00000145623,9180
OTUD7A,214.881271273674,-0.606096584620086,0.444438578860642,-1.36373531337866,0.172650885595113,0.432415272843826,ENSG00000169918,161725
OVGP1,122.276157302981,-0.766660163874248,0.451586904575894,-1.69770238265491,0.089563947850559,0.305731019338552,ENSG00000085465,5016
P2RX5,31.7554451521693,-0.838131035196691,0.504997352399598,-1.65967411752585,0.0969800289371712,0.319685322038788,ENSG00000083454,5026
PAG1,3171.33840643177,0.058538468250984,0.209363520755666,0.279602043563741,0.779782839077293,0.901540804547561,ENSG00000076641,55824
PALB2,851.751913158949,-0.0911631917727253,0.22257540934252,-0.409583394868364,0.682111579882824,0.851969336978114,ENSG00000083093,79728
PAPPA,517.868502511649,-0.424633159709303,0.527518630934133,-0.804963341213864,0.420840834527951,0.678178802660166,ENSG00000182752,5069
PAQR8,525.563892624689,0.235171479385226,0.169026394914035,1.39132991332408,0.16412540690383,0.421658550528829,ENSG00000170915,85315
PARPBP,173.343645158933,0.612518926132599,0.371284369649608,1.64972990032048,0.098998191825176,0.323178842242817,ENSG00000185480,55010
PBX2,871.308627391342,0.346721100004174,0.278089159464724,1.24679833141125,0.212471452480752,0.482245381165676,ENSG00000204304,5089
PDE10A,2505.36054052252,-0.589711269296883,0.440675871856976,-1.33819731679859,0.180832123570606,0.444186886930521,ENSG00000112541,10846
PDE3B,648.719294221837,-0.694852983916831,0.519338495465948,-1.33795778665206,0.18091019796635,0.444186886930521,ENSG00000152270,5140
PDE7A,2035.43480118845,-0.144730085471005,0.175465313407677,-0.824835875879004,0.409464775699836,0.669152032417895,ENSG00000205268,5150
PDLIM5,3025.97380156813,0.969170792750436,0.515758884784104,1.87911603918589,0.060228650549878,0.247067529132049,ENSG00000163110,10611
PDP1,3449.11106312163,-0.538368819965523,0.42304164963145,-1.27261422234559,0.20315496925758,0.470440142022993,ENSG00000164951,54704
PEA15,12514.6317318598,0.512108831799888,0.181029203150702,2.82887414233145,0.00467120649913808,0.053666377198957,ENSG00000162734,8682
PER1,282.945334262182,-0.187464359072555,0.23543366690151,-0.796251281899192,0.425885996063659,0.682353359576098,ENSG00000179094,102465532
PEX19,1373.0014241258,0.481862546651431,0.302622637121379,1.59228850569483,0.111319894428583,0.343705256977607,ENSG00000162735,5824
PFAS,774.995938959052,0.622401976511087,0.241842188424636,2.57358726599947,0.01006502610484,0.0871408735840781,ENSG00000178921,5198
PFKFB2,869.471630656661,0.442209373427171,0.296073395020216,1.49358024349664,0.135285366415459,0.380523334662176,ENSG00000123836,5208
PGBD1,937.686433975312,-0.501014018979064,0.302891439425119,-1.6541042557359,0.0981063315628583,0.321658103663746,ENSG00000137338,84547
PHLDA1,1094.38757800146,0.405892115891138,0.275498638270878,1.47329989882583,0.140670187973982,0.388303388485583,ENSG00000139289,22822
PI4K2B,281.003483607734,-0.341126711053563,0.211316238685089,-1.61429482739338,0.106463491552085,0.335924094937179,ENSG00000038210,285540
PIFO,1119.22483590761,2.90016519706094,0.752946840007281,3.85175292990524,0.000117275315436291,0.00397012911643169,ENSG00000173947,128344
PIGM,434.008918302552,0.0241459887502586,0.168667284300088,0.143157511846214,0.886165784754514,0.95318871037108,ENSG00000143315,93183
PIK3C3,3172.36737051138,-0.0447926492911482,0.204078385535156,-0.219487473764986,0.826270336475527,0.923800046518123,ENSG00000078142,5289
PLK1,249.238314804193,0.951373159379662,0.405038385505949,2.34884690790791,0.0188316477850143,0.126471471006234,ENSG00000166851,5347
PLXNC1,5021.29250166597,-0.58259412347632,0.467921845208886,-1.24506716119707,0.213107063896683,0.483022324100496,ENSG00000136040,10154
PMP22,865.844674029755,0.927994352899625,0.585137699021079,1.58594182950806,0.1127525058391,0.345969707275366,ENSG00000109099,5376
PNPO,140.987466459453,-1.50899935341438,0.986686199695743,-1.52936095982664,0.126174985059524,0.367168432918156,ENSG00000108439,55163
POLR3E,893.170222616204,0.13140388120666,0.165862038829554,0.792248076376873,0.428216040980974,0.683659637530883,ENSG00000058600,101060521
PPT2,195.194317098237,0.395114635941102,0.276205498194322,1.43050966951832,0.15257079258292,0.405403033307405,ENSG00000221988,80864
PRKCB,620.788311154032,-2.09330215159045,0.686594432396181,-3.04881900117501,0.0022974285353235,0.0332643542231617,ENSG00000166501,5579
PRRT1,36.1311214108933,-0.304045374897695,0.3598427075057,-0.844939659900929,0.398144529631475,0.661002366915107,ENSG00000204314,100507547
PSMA1,543.54362330348,0.267948813075468,0.178032636122211,1.50505446030431,0.132310075758844,0.376806729520906,ENSG00000129084,5682
PSMC1,2631.04048019899,0.0737578259538025,0.152562666651011,0.483459207766239,0.628769717119872,0.821860207486947,ENSG00000100764,5700
PSMD3,2279.18299398273,0.261802520768067,0.16575935858822,1.57941321080059,0.114241309141019,0.348420576690082,ENSG00000108344,5709
PSTPIP2,140.688451629639,1.08234128590092,0.29383060200725,3.68355534960316,0.000230003312805414,0.00655269397797257,ENSG00000152229,9050
PTPN21,958.190878895925,0.712612682511441,0.346148359304875,2.05869149269547,0.0395238017149037,0.195934685292747,ENSG00000070778,11099
PTPN5,1137.16180667516,-0.306285552328511,0.712937343803651,-0.4296107575098,0.667478810455787,0.84456140158247,ENSG00000110786,84867
PTPRO,8006.58241522019,0.714167093227606,0.467207531084585,1.52858643260678,0.126367001539825,0.367381315750549,ENSG00000151490,5800
PVT1,280.488122254439,-0.0741048802532595,0.699083686501578,-0.106002874454276,0.915580071553516,0.965243477478299,ENSG00000249859,100302185
QSER1,6088.96321767935,0.111258973794118,0.197647864353668,0.562915132718222,0.573492675150068,0.788094965944539,ENSG00000060749,79832
RAB13,285.086155033056,1.31931415188077,0.50642092053543,2.60517308504135,0.00918278581235532,0.0820636801306769,ENSG00000143545,5872
RAB2A,4412.91000012584,-0.269105571972818,0.28341202598416,-0.949520652972778,0.342355872980221,0.612426294413811,ENSG00000104388,5862
RANGRF,220.092827355634,0.41790225393995,0.235681394144048,1.77316608066451,0.0762011907923036,0.28036131142514,ENSG00000108961,29098
RAP1A,1192.15979271032,-0.241901883817811,0.14634319870709,-1.65297660536985,0.0983356249124475,0.32209837333296,ENSG00000116473,5906
RAP1B,1809.84501448046,0.284075932498182,0.215277384007088,1.31958093883577,0.186974970349486,0.451972524016518,ENSG00000127314,5908
RAPGEFL1,305.77556578168,-0.045031471270821,0.272843379264564,-0.165045130991271,0.868908459722958,0.945267564760499,ENSG00000108352,51195
RARA,222.531055517923,0.432113468346997,0.197123168363147,2.1920988381789,0.0283723706336457,0.161813200554445,ENSG00000131759,5914
RBM12B,2870.16844951223,0.0180011788892314,0.156444440249332,0.115064356780862,0.908394111378317,0.961599290810325,ENSG00000183808,389677
RCN1,3827.53952108007,1.39207974249552,0.584326452498529,2.38236646063705,0.0172017696784931,0.119535928620884,ENSG00000049449,440034
RDX,5040.40657166821,0.820432822826614,0.39429802633993,2.08074291023539,0.0374574441708976,0.189936454619566,ENSG00000137710,5962
RERG,263.664277298211,2.29005958536547,0.720347042462012,3.17910597305775,0.00147730070070767,0.0242950955845417,ENSG00000134533,85004
RICTOR,2988.94693941253,-0.174713338811447,0.166813546999858,-1.04735701598382,0.294934948642879,0.567372022231207,ENSG00000164327,253260
RMST,37422.5695739006,0.657316118374245,0.275670163303911,2.38442967674231,0.0171056169776887,0.11911191211782,ENSG00000255794,196475
RNF11,4595.82535999319,-0.0638389500308227,0.186228928321437,-0.342798246256536,0.731750245391673,0.877427369682674,ENSG00000123091,26994
RNF165,2279.45328811228,-0.633158021378311,0.482683032700386,-1.31174700265739,0.189605511966511,0.455032639100736,ENSG00000141622,494470
RNF5,1722.41650536677,0.218217910367146,0.23153635294526,0.942477963357823,0.345947988209844,0.615280799535922,ENSG00000204308,6048
RPL26,664.613634850537,0.289035494866581,0.238225016597233,1.21328775203846,0.225019823990795,0.496185229801668,ENSG00000161970,6154
RPRD1A,4424.4080467208,-0.204776487274853,0.164799268872119,-1.24258128495556,0.214022169917147,0.484071554098213,ENSG00000141425,55197
RPS16P5,23.6597821519584,-0.951001700593475,0.480425290665568,-1.97949966221799,0.0477597776353242,0.217684436458761,ENSG00000217527,647190
RPS27,10168.8746086054,0.633025338253709,0.292200404647479,2.16640815065747,0.0302800116737019,0.167731627682927,ENSG00000177954,6232
RPS3A,16117.8253379316,0.431385295919658,0.241997067892758,1.78260546574402,0.0746505494778677,0.277278477016635,ENSG00000145425,8944
RRAS2,803.707868751454,-0.0200927062405108,0.157468382919751,-0.127598352557862,0.89846683494408,0.957839912850762,ENSG00000133818,22800
RRN3P3,88.8289821471487,-0.288898601046667,0.476246728625259,-0.606615402651911,0.544106176008835,0.768663632813753,ENSG00000257122,101060405
RUNX1T1,5906.43699422936,-1.03934655949247,0.647920012569917,-1.60412788512272,0.108685866459215,0.339595035805614,ENSG00000079102,862
RWDD4,653.367438564183,0.0394582151218127,0.182663942959219,0.216015347542465,0.828975784375898,0.925282175768987,ENSG00000182552,201965
S100A11,28.3141311117393,3.52137784744135,0.592343410035929,5.9448248900545,2.76752545790525e-09,6.63395420621712e-07,ENSG00000163191,6282
S100A13,87.3992208075367,1.6782272432223,0.518177536375863,3.23871091549015,0.00120071206137193,0.0208747970171556,ENSG00000189171,6284
S100A16,91.063687370662,-0.101671992821614,0.437098736363758,-0.2326064670592,0.816067005061675,0.918476931331212,ENSG00000188643,140576
S100A6,30.0368605838433,1.33899165287132,1.0090770016356,1.32694695320671,0.184526230907138,0.448667211645215,ENSG00000197956,6277
SAAL1,472.054420711883,-0.125597288352715,0.180607087732228,-0.695417272543193,0.486793839101788,0.729668051776436,ENSG00000166788,113174
SCPEP1,302.853576156464,1.26024239217253,0.571499949561073,2.20514873735409,0.0274436590250051,0.158561556332245,ENSG00000121064,59342
SEC61G,902.918059311007,0.170231912617726,0.181490544349723,0.937965739359394,0.348262017165824,0.616990401905431,ENSG00000132432,23480
SEL1L3,3204.54411614577,4.34997473204866,0.861589291814107,5.04877993886116,4.446405611135e-07,4.95693611953998e-05,ENSG00000091490,23231
SEPSECS,571.333841156887,0.334472775506378,0.217345669474313,1.53889781340183,0.123829245084481,0.363879809065523,ENSG00000109618,51091
SERGEF,344.110553780705,-0.221940179064896,0.311260276459372,-0.71303727410865,0.475822692286479,0.720274817289687,ENSG00000129158,26297
SERPINB1,57.4331148895746,1.89868732234284,0.770069735488029,2.46560439248992,0.0136782311029258,0.104338830698661,ENSG00000021355,1992
SERPINB6,331.861070746779,1.31204817986591,0.466174243268457,2.81450165643395,0.00488529258892842,0.0552143307386415,ENSG00000124570,5269
SERPINB9,49.5772854057872,-0.98982042065347,0.782692357578706,-1.26463534627516,0.206002076284367,0.473832422860589,ENSG00000170542,5272
SFRP4,195.034792585728,2.56270257423743,0.597546842531146,4.28870574126387,1.79717279928857e-05,0.000911297173075149,ENSG00000106483,6424
SH3D19,688.463112987489,0.957451022299472,0.50055949855493,1.91276166981857,0.0557785702218982,0.237218861995675,ENSG00000109686,152503
SH3GL3,576.965150572358,-0.515126906128488,0.753765577938455,-0.683404656839541,0.494351178218338,0.734179098210111,ENSG00000140600,6457
SHPK,63.8803532805504,0.871736328657107,0.396436556410283,2.19893023123459,0.0278828836194679,0.160137635811615,ENSG00000197417,23729
SIKE1,2436.27237325181,-0.0502603023756249,0.170260835959541,-0.295195909807281,0.767844226355397,0.895723901865011,ENSG00000052723,80143
SLC22A1,38.7239969082377,-0.124709055538295,0.38885333891726,-0.320709745955995,0.748430360926053,0.885451888124441,ENSG00000175003,6580
SLC22A15,451.269754712223,-0.896615198048952,0.398133373022657,-2.25204732585411,0.024319281457631,0.148360120378159,ENSG00000163393,55356
SLC25A3,6167.83997831474,0.0649042568505089,0.154437625859479,0.420261943870883,0.674294107587776,0.847837310463511,ENSG00000075415,5250
SLC25A35,22.2003337002828,0.803798156187638,0.661656338421637,1.21482725927643,0.224431981787876,0.495518097937694,ENSG00000125434,399512
SLC27A3,140.103401349076,-0.0302062682052205,0.461036780901219,-0.0655181309963475,0.947761470903103,0.978633690020574,ENSG00000143554,11000
SLC39A1,971.95472328455,0.942070501603146,0.304125300884777,3.09763935740442,0.00195068656921468,0.0298463848962176,ENSG00000143570,27173
SLC39A6,6132.59421201406,0.190465200988491,0.165924897457182,1.1479000674847,0.251009820350852,0.522239600789927,ENSG00000141424,25800
SLC7A11,1600.49171556575,1.25601880497884,0.428372088985888,2.93207432807373,0.00336706151136936,0.0434023556362338,ENSG00000151012,23657
SMAP1,3309.23810175987,0.0713494495486923,0.182608973602751,0.390722581377114,0.696002305576185,0.85801717992875,ENSG00000112305,60682
SMARCAD1,5622.09816242097,-0.159717720734396,0.215694207482534,-0.740482197452286,0.459007459456707,0.707515330637947,ENSG00000163104,56916
SMARCE1,3127.03509101499,0.194660886182416,0.143420722305527,1.35727169026337,0.174694899047644,0.434649260777903,ENSG00000073584,6605
SMG1P1,202.804872020781,-0.0257661391444831,0.335371040453533,-0.0768287539366511,0.9387597760032,0.975253173590682,ENSG00000237296,641298
SMIM20,261.574567756535,0.755476662550504,0.374918909961791,2.01504016595881,0.0439004407048033,0.208032977496007,ENSG00000250317,389203
SNAPIN,703.347620718865,0.609286854673898,0.30923601835044,1.97029717923553,0.048804321536434,0.220364177918012,ENSG00000143553,23557
SNCA,1996.51862019124,-0.338816312929553,0.519188912413191,-0.652587728337138,0.51402209900844,0.747625547411699,ENSG00000145335,6622
SNORA53,438.281310468976,-0.141490297329253,0.473912432204508,-0.298557893218964,0.76527739713324,0.894265240484353,ENSG00000212443,677832
SNX11,479.290505269288,0.299406983546301,0.159067149604041,1.88226786166472,0.0597996557829769,0.24614791091213,ENSG00000002919,29916
SOCS2,1025.6564681875,-0.31284841953446,0.271487072460472,-1.1523510740277,0.249176837231351,0.521025375108091,ENSG00000120833,8835
SOCS2-AS1,175.099470997104,-0.403911115420024,0.2480477167163,-1.62836054597507,0.103448458265982,0.331121575817375,ENSG00000246985,144481
SOD2,3438.79235269631,-0.309757613962181,0.275751019531928,-1.12332354922196,0.26130010580823,0.534147024802749,ENSG00000112096,100129518
SOX11,11297.8010034476,1.05675164361199,0.347579423161229,3.04031704178819,0.00236329228874479,0.0338871838696088,ENSG00000176887,6664
SOX5,1156.30649222789,-0.408089497862533,0.334411734211364,-1.22032050946096,0.222343397898503,0.493678066572733,ENSG00000134532,6660
SP2,90.2417602877628,0.0250123116583837,0.328387323043448,0.0761671048278389,0.939286153184735,0.975471728854486,ENSG00000167182,6668
SP4,2511.31077194938,-0.293504293625885,0.255082639778417,-1.15062433837459,0.249886815753019,0.521461838254914,ENSG00000105866,6671
SPATA6,913.288438805727,0.413926616496956,0.436506937958232,0.948270417952814,0.342991806545549,0.612618251677695,ENSG00000132122,54558
SPON1,881.792795001891,1.2370050051102,0.368267889185255,3.35898144105617,0.000782303210551051,0.0154836009087464,ENSG00000152268,10418
SPTY2D1,786.074159167679,0.139445345020109,0.221925336780063,0.628343509773763,0.529778934603361,0.758914879697716,ENSG00000179119,144108
STEAP3,31.4183628033741,1.77206254427291,0.463858538212065,3.82026501248267,0.000133308360534372,0.00436953135889665,ENSG00000115107,55240
STIL,307.283656044189,0.703465856624163,0.297711886229636,2.36290819803397,0.0181321605607541,0.123541286898437,ENSG00000123473,6491
STOX2,7669.38492137319,-0.631717025784856,0.416930898456785,-1.51516001362114,0.12973188662043,0.372399687976024,ENSG00000173320,56977
SYT17,243.817231136848,-0.112152921432262,0.21236701132046,-0.528108959743395,0.59742371249922,0.803665445344311,ENSG00000103528,51760
TAGLN2,508.750858702871,1.66812464114421,0.532148101905841,3.13469997387938,0.00172029957127079,0.0271487367091389,ENSG00000158710,8407
TAP1,22.1208467215693,-0.155762072939265,0.698178264898513,-0.223097854474038,0.823459348158952,0.922296924740884,ENSG00000168394,6890
TAX1BP3,50.7817687016008,1.23343073087007,0.318487486569939,3.87277611486068,0.000107602664109025,0.00371691240461613,ENSG00000213977,30851
TBC1D22A,346.507605943896,0.159376282811944,0.257420238795932,0.619128797166133,0.535831513798489,0.76279649993713,ENSG00000054611,25771
TCP1,6844.67375217062,0.115628607676981,0.151137712772774,0.765054634979302,0.444239011799856,0.695978717964213,ENSG00000120438,677812
TDP1,1107.871059485,0.254972149390803,0.160791978258791,1.58572680149772,0.112801296636268,0.346074669744702,ENSG00000042088,55775
TEKT3,22.0141554506632,0.90159443115677,0.683758981346906,1.31858513855388,0.187307844790122,0.452333071298283,ENSG00000125409,64518
TENM3,8004.42712141097,0.85113254200937,0.387633102731749,2.19571686734498,0.0281122151096823,0.160797039875417,ENSG00000218336,55714
THRA,2817.3841800778,-0.296015723069853,0.330677588954539,-0.895179271161763,0.370691263758936,0.636801316328058,ENSG00000126351,7067
TIGD2,253.648967945658,0.0152257542886013,0.239999860531244,0.0634406797358082,0.949415594728923,0.979221913667749,ENSG00000180346,166815
TLE1,2470.21739547416,-0.196147925225049,0.336771139458613,-0.582436860653715,0.560272459116141,0.779630921032318,ENSG00000196781,7088
TLE4,2401.0960879665,0.0813525366127689,0.251636907162261,0.323293341704884,0.74647309604326,0.884401050534328,ENSG00000106829,7091
TMBIM4,309.79522296839,0.359249633136143,0.276615838623875,1.29873124736226,0.194036176573067,0.460513301955741,ENSG00000155957,51643
TMC7,176.484578403996,-0.987282944764756,0.518383154145872,-1.90454287888942,0.0568395177922581,0.2396479351502,ENSG00000170537,79905
TMCC3,1297.96512658147,-0.633980284123864,0.43848634342426,-1.44583815124763,0.148222602624953,0.399136980106523,ENSG00000057704,57458
TMEM107,435.705490754559,1.08589265688437,0.347681711050714,3.12323778435956,0.00178873171651395,0.0280100266033086,ENSG00000179029,84314
TMEM14A,1201.13833583376,-0.348669428778521,0.278920365641433,-1.25006801843489,0.211274701380141,0.480613491032603,ENSG00000096092,28978
TMEM67,1367.36955260332,1.19478905050227,0.466535708370821,2.56098092614298,0.0104377086540408,0.0891959899420392,ENSG00000164953,91147
TMEM86A,193.024638959042,-0.34348341230763,0.500862848750482,-0.685783369967505,0.492849724657562,0.732866521451757,ENSG00000151117,144110
TMPO,5051.12103314048,0.430102222418952,0.229046608877518,1.8777934522879,0.0604094263490205,0.247296204362361,ENSG00000120802,7112
TMPO-AS1,69.8336185252515,0.835977906036412,0.44804526026291,1.86583361142101,0.0620646482233687,0.25102618001709,ENSG00000257167,100128191
TNXB,68.6275013110302,0.957162862798836,0.517056206207808,1.8511775921207,0.0641440083177746,0.25577988809359,ENSG00000168477,7148
TOP2A,3223.10617612719,1.44260938552248,0.640687871629893,2.25165708514588,0.0243439506019487,0.148472447117667,ENSG00000131747,7153
TPD52,343.428257043578,-0.939427722420778,0.433450302133453,-2.16732510693127,0.0302100733984821,0.167581872795554,ENSG00000076554,7163
TPH1,53.9119372022192,-1.25153669027517,0.457395300128269,-2.73622551417602,0.006214841893642,0.0643718196876844,ENSG00000129167,7166
TRAM2,796.6513811298,0.272333947785821,0.432615896044895,0.629505180636172,0.529018378147812,0.758499931234891,ENSG00000065308,9697
TRAM2-AS1,220.585902540333,0.389609883810063,0.215542661698743,1.807576656702,0.0706724140478939,0.26868424507699,ENSG00000225791,401264
